2025-05-27 17:49:33,134 - INFO     - __main__                       - Logging initialized. Console: INFO, File: DEBUG -> /home/raduc/Documents/Code/Licentzio/MusicBlock/rag_logs/moodboard_run_20250527_174933.log
2025-05-27 17:51:30,076 - INFO     - __main__                       - Initial graph state prepared (keys only): ['user_text_query', 'user_audio_path', 'user_audio_features', 'similar_tracks_summary', 'project_goal_summary', 'rhythm_advice', 'rhythm_kb_sources', 'rhythm_stack_sources', 'music_theory_advice', 'music_theory_kb_sources', 'music_theory_stack_sources', 'instruments_advice', 'instruments_kb_sources', 'instruments_stack_sources', 'lyrics_advice', 'lyrics_kb_sources', 'lyrics_stack_sources', 'production_advice', 'production_kb_sources', 'production_stack_sources', 'final_moodboard', 'error_message', 'should_run_lyrics_agent', 'all_accumulated_sources', 'node_prompt_tokens', 'node_completion_tokens', 'rhythm_se_query_prompt_tokens', 'rhythm_se_query_completion_tokens', 'music_theory_se_query_prompt_tokens', 'music_theory_se_query_completion_tokens', 'instruments_se_query_prompt_tokens', 'instruments_se_query_completion_tokens', 'lyrics_se_query_prompt_tokens', 'lyrics_se_query_completion_tokens', 'production_se_query_prompt_tokens', 'production_se_query_completion_tokens', 'rhythm_final_advice_prompt_tokens', 'rhythm_final_advice_completion_tokens', 'music_theory_final_advice_prompt_tokens', 'music_theory_final_advice_completion_tokens', 'instruments_final_advice_prompt_tokens', 'instruments_final_advice_completion_tokens', 'lyrics_final_advice_prompt_tokens', 'lyrics_final_advice_completion_tokens', 'production_final_advice_prompt_tokens', 'production_final_advice_completion_tokens', 'total_prompt_tokens', 'total_completion_tokens', 'total_cost']
2025-05-27 17:51:30,076 - INFO     - __main__                       - Invoking LangGraph workflow...
2025-05-27 17:51:30,082 - INFO     - rag_agent_nodes                - --- NODE START: Initial Input Processor ---
2025-05-27 17:51:30,082 - INFO     - rag_agent_nodes                - User Query: 'Country rock'
2025-05-27 17:51:30,087 - DEBUG    - openai._base_client            - Request options: {'method': 'post', 'url': '/chat/completions', 'files': None, 'idempotency_key': 'stainless-python-retry-748ad9f4-8154-4156-9d89-432cd407be90', 'json_data': {'messages': [{'content': "\nYou are a helpful assistant that synthesizes information for a music creation project.\nBased on the user's request and an analysis of similar music (if provided), create a concise project goal summary.\nThis summary will guide other specialized AI agents in providing creative advice.\nFocus on extracting key musical elements: genre, target artists/style, mood, instrumentation, tempo, and key signatures mentioned or implied.\nKeep the summary to 1-2 concise paragraphs.\n\nUser Request:\n---\nCountry rock\n---\n\nProvided Similarity Analysis (characteristics of the user's audio or comparable tracks):\n---\nNo audio was provided for similarity analysis. For general context, here are some diverse example tracks:\n\n| #  | Title                | Artist                          | Key       | BPM | Genres                      | Other tags                          |\n| -- | -------------------- | ------------------------------- | --------- | --- | --------------------------- | ----------------------------------- |\n| 1  | Serge's Kiss         | Daybehavior                     | C minor   | 109 | alternative rock, dream pop | re-recording, pop, alternative rock |\n| 2  | Imagine              | John Lennon                     | C major   | 75  | rock, pop                   | piano, classic, 1971                |\n| 3  | Billie Jean          | Michael Jackson                 | F ♯ minor | 117 | pop, R&B                    | dance, 1980s, synth                 |\n| 4  | Smells Like Teen…    | Nirvana                         | F minor   | 117 | grunge, alternative rock    | 1990s, guitar riff, breakthrough    |\n| 5  | Rolling in the Deep  | Adele                           | C minor   | 105 | pop, soul                   | powerful vocals, 2010s              |\n| 6  | Take Five            | The Dave Brubeck Quartet        | E ♭ minor | 174 | jazz, cool jazz             | saxophone, classic, instrumental    |\n| 7  | Get Lucky            | Daft Punk ft. Pharrell Williams | F minor   | 116 | disco, electronic, funk     | dancefloor, 2010s                   |\n| 8  | Nothing Else Matters | Metallica                       | E minor   | 142 | heavy metal, rock           | ballad, acoustic intro              |\n| 9  | Bad Guy              | Billie Eilish                   | G minor   | 135 | pop, electro-pop            | whisper vocals, modern sound        |\n| 10 | Clocks               | Coldplay                        | E ♭ major | 131 | alternative rock, pop rock  | piano riff, 2000s                   |\n\n(Note: These are general examples, not based on specific audio input.)\n---\n\nConcise Project Goal Summary:\n", 'role': 'user'}], 'model': 'meta-llama/Llama-3.2-3B-Instruct', 'stream': False, 'temperature': 0.7}}
2025-05-27 17:51:30,092 - DEBUG    - openai._base_client            - Sending HTTP Request: POST https://api.runpod.ai/v2/u4d3b5g2c5ot09/openai/v1/chat/completions
2025-05-27 17:51:30,092 - DEBUG    - httpcore.connection            - connect_tcp.started host='api.runpod.ai' port=443 local_address=None timeout=300.0 socket_options=None
2025-05-27 17:51:31,174 - DEBUG    - httpcore.connection            - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x7f2eedc44820>
2025-05-27 17:51:31,175 - DEBUG    - httpcore.connection            - start_tls.started ssl_context=<ssl.SSLContext object at 0x7f2ea7de87c0> server_hostname='api.runpod.ai' timeout=300.0
2025-05-27 17:51:31,222 - DEBUG    - httpcore.connection            - start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x7f2eedc44670>
2025-05-27 17:51:31,222 - DEBUG    - httpcore.http11                - send_request_headers.started request=<Request [b'POST']>
2025-05-27 17:51:31,223 - DEBUG    - httpcore.http11                - send_request_headers.complete
2025-05-27 17:51:31,223 - DEBUG    - httpcore.http11                - send_request_body.started request=<Request [b'POST']>
2025-05-27 17:51:31,223 - DEBUG    - httpcore.http11                - send_request_body.complete
2025-05-27 17:51:31,223 - DEBUG    - httpcore.http11                - receive_response_headers.started request=<Request [b'POST']>
2025-05-27 17:52:40,710 - DEBUG    - httpcore.http11                - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Tue, 27 May 2025 14:53:03 GMT'), (b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'cf-cache-status', b'DYNAMIC'), (b'Set-Cookie', b'__cflb=0H28v2ycMsGacX9vgDrwk2ZtxqyQtaSpLSjsHubkDv5; SameSite=None; Secure; path=/; expires=Tue, 27-May-25 15:23:03 GMT; HttpOnly'), (b'Server', b'cloudflare'), (b'CF-RAY', b'9466553edce0c9d9-OTP'), (b'Content-Encoding', b'gzip')])
2025-05-27 17:52:40,712 - INFO     - httpx                          - HTTP Request: POST https://api.runpod.ai/v2/u4d3b5g2c5ot09/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-27 17:52:40,713 - DEBUG    - httpcore.http11                - receive_response_body.started request=<Request [b'POST']>
2025-05-27 17:52:40,713 - DEBUG    - httpcore.http11                - receive_response_body.complete
2025-05-27 17:52:40,713 - DEBUG    - httpcore.http11                - response_closed.started
2025-05-27 17:52:40,713 - DEBUG    - httpcore.http11                - response_closed.complete
2025-05-27 17:52:40,714 - DEBUG    - openai._base_client            - HTTP Response: POST https://api.runpod.ai/v2/u4d3b5g2c5ot09/openai/v1/chat/completions "200 OK" Headers({'date': 'Tue, 27 May 2025 14:53:03 GMT', 'content-type': 'application/json; charset=utf-8', 'transfer-encoding': 'chunked', 'connection': 'keep-alive', 'cf-cache-status': 'DYNAMIC', 'set-cookie': '__cflb=0H28v2ycMsGacX9vgDrwk2ZtxqyQtaSpLSjsHubkDv5; SameSite=None; Secure; path=/; expires=Tue, 27-May-25 15:23:03 GMT; HttpOnly', 'server': 'cloudflare', 'cf-ray': '9466553edce0c9d9-OTP', 'content-encoding': 'gzip'})
2025-05-27 17:52:40,714 - DEBUG    - openai._base_client            - request_id: None
2025-05-27 17:52:40,724 - INFO     - rag_agent_nodes                - Goal summary generated. Tokens P=602, C=164
2025-05-27 17:52:40,727 - INFO     - rag_agent_nodes                - --- NODE START: Instruments Agent ---
2025-05-27 17:52:40,727 - INFO     - rag_agent_nodes                - --- NODE START: Lyrics Agent (conditional) ---
2025-05-27 17:52:40,728 - INFO     - rag_agent_nodes                - --- NODE START: Music Theory Agent ---
2025-05-27 17:52:40,729 - INFO     - rag_agent_nodes                - --- NODE START: Production Agent ---
2025-05-27 17:52:40,729 - INFO     - rag_agent_nodes                - --- NODE START: Rhythm Agent ---
2025-05-27 17:52:40,735 - INFO     - rag_agent_nodes                - Skipping Lyrics Agent by flag.
2025-05-27 17:52:41,000 - DEBUG    - httpcore.connection            - connect_tcp.started host='localhost' port=6333 local_address=None timeout=5.0 socket_options=None
2025-05-27 17:52:41,000 - DEBUG    - httpcore.connection            - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x7f2ea46426b0>
2025-05-27 17:52:41,000 - DEBUG    - httpcore.http11                - send_request_headers.started request=<Request [b'GET']>
2025-05-27 17:52:41,001 - DEBUG    - httpcore.http11                - send_request_headers.complete
2025-05-27 17:52:41,001 - DEBUG    - httpcore.http11                - send_request_body.started request=<Request [b'GET']>
2025-05-27 17:52:41,001 - DEBUG    - httpcore.http11                - send_request_body.complete
2025-05-27 17:52:41,001 - DEBUG    - httpcore.http11                - receive_response_headers.started request=<Request [b'GET']>
2025-05-27 17:52:41,003 - DEBUG    - httpcore.http11                - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'transfer-encoding', b'chunked'), (b'content-encoding', b'zstd'), (b'vary', b'accept-encoding, Origin, Access-Control-Request-Method, Access-Control-Request-Headers'), (b'content-type', b'application/json'), (b'date', b'Tue, 27 May 2025 14:52:40 GMT')])
2025-05-27 17:52:41,003 - INFO     - httpx                          - HTTP Request: GET http://localhost:6333 "HTTP/1.1 200 OK"
2025-05-27 17:52:41,004 - DEBUG    - httpcore.http11                - receive_response_body.started request=<Request [b'GET']>
2025-05-27 17:52:41,004 - DEBUG    - httpcore.http11                - receive_response_body.complete
2025-05-27 17:52:41,004 - DEBUG    - httpcore.http11                - response_closed.started
2025-05-27 17:52:41,004 - DEBUG    - httpcore.http11                - response_closed.complete
2025-05-27 17:52:41,004 - DEBUG    - httpcore.connection            - close.started
2025-05-27 17:52:41,005 - DEBUG    - httpcore.connection            - close.complete
2025-05-27 17:52:41,005 - DEBUG    - httpcore.connection            - connect_tcp.started host='localhost' port=6333 local_address=None timeout=5.0 socket_options=None
2025-05-27 17:52:41,006 - DEBUG    - httpcore.connection            - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x7f2ea4642a10>
2025-05-27 17:52:41,006 - DEBUG    - httpcore.http11                - send_request_headers.started request=<Request [b'GET']>
2025-05-27 17:52:41,006 - DEBUG    - httpcore.http11                - send_request_headers.complete
2025-05-27 17:52:41,006 - DEBUG    - httpcore.http11                - send_request_body.started request=<Request [b'GET']>
2025-05-27 17:52:41,007 - DEBUG    - httpcore.http11                - send_request_body.complete
2025-05-27 17:52:41,007 - DEBUG    - httpcore.http11                - receive_response_headers.started request=<Request [b'GET']>
2025-05-27 17:52:41,012 - DEBUG    - httpcore.http11                - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'transfer-encoding', b'chunked'), (b'content-encoding', b'zstd'), (b'vary', b'accept-encoding, Origin, Access-Control-Request-Method, Access-Control-Request-Headers'), (b'content-type', b'application/json'), (b'date', b'Tue, 27 May 2025 14:52:40 GMT')])
2025-05-27 17:52:41,013 - INFO     - httpx                          - HTTP Request: GET http://localhost:6333/collections/pdf_knowledge_base_hybrid3 "HTTP/1.1 200 OK"
2025-05-27 17:52:41,013 - DEBUG    - httpcore.http11                - receive_response_body.started request=<Request [b'GET']>
2025-05-27 17:52:41,013 - DEBUG    - httpcore.http11                - receive_response_body.complete
2025-05-27 17:52:41,013 - DEBUG    - httpcore.http11                - response_closed.started
2025-05-27 17:52:41,013 - DEBUG    - httpcore.http11                - response_closed.complete
2025-05-27 17:52:41,014 - DEBUG    - httpcore.connection            - close.started
2025-05-27 17:52:41,014 - DEBUG    - httpcore.connection            - close.complete
2025-05-27 17:52:41,043 - DEBUG    - httpcore.connection            - connect_tcp.started host='localhost' port=6333 local_address=None timeout=5.0 socket_options=None
2025-05-27 17:52:41,045 - DEBUG    - httpcore.connection            - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x7f2ea465cac0>
2025-05-27 17:52:41,045 - DEBUG    - httpcore.http11                - send_request_headers.started request=<Request [b'GET']>
2025-05-27 17:52:41,047 - DEBUG    - httpcore.http11                - send_request_headers.complete
2025-05-27 17:52:41,047 - DEBUG    - httpcore.http11                - send_request_body.started request=<Request [b'GET']>
2025-05-27 17:52:41,047 - DEBUG    - httpcore.http11                - send_request_body.complete
2025-05-27 17:52:41,047 - DEBUG    - httpcore.http11                - receive_response_headers.started request=<Request [b'GET']>
2025-05-27 17:52:41,047 - DEBUG    - httpcore.http11                - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'transfer-encoding', b'chunked'), (b'content-encoding', b'zstd'), (b'content-type', b'application/json'), (b'vary', b'accept-encoding, Origin, Access-Control-Request-Method, Access-Control-Request-Headers'), (b'date', b'Tue, 27 May 2025 14:52:40 GMT')])
2025-05-27 17:52:41,048 - INFO     - httpx                          - HTTP Request: GET http://localhost:6333 "HTTP/1.1 200 OK"
2025-05-27 17:52:41,049 - DEBUG    - httpcore.http11                - receive_response_body.started request=<Request [b'GET']>
2025-05-27 17:52:41,050 - DEBUG    - httpcore.connection            - connect_tcp.started host='localhost' port=6333 local_address=None timeout=5.0 socket_options=None
2025-05-27 17:52:41,050 - DEBUG    - httpcore.http11                - receive_response_body.complete
2025-05-27 17:52:41,050 - DEBUG    - httpcore.http11                - response_closed.started
2025-05-27 17:52:41,051 - DEBUG    - httpcore.http11                - response_closed.complete
2025-05-27 17:52:41,051 - DEBUG    - httpcore.connection            - close.started
2025-05-27 17:52:41,051 - DEBUG    - httpcore.connection            - close.complete
2025-05-27 17:52:41,051 - DEBUG    - httpcore.connection            - connect_tcp.started host='localhost' port=6333 local_address=None timeout=5.0 socket_options=None
2025-05-27 17:52:41,052 - DEBUG    - httpcore.connection            - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x7f2ea4643250>
2025-05-27 17:52:41,052 - DEBUG    - httpcore.http11                - send_request_headers.started request=<Request [b'GET']>
2025-05-27 17:52:41,053 - DEBUG    - httpcore.http11                - send_request_headers.complete
2025-05-27 17:52:41,053 - DEBUG    - httpcore.http11                - send_request_body.started request=<Request [b'GET']>
2025-05-27 17:52:41,053 - DEBUG    - httpcore.http11                - send_request_body.complete
2025-05-27 17:52:41,053 - DEBUG    - httpcore.http11                - receive_response_headers.started request=<Request [b'GET']>
2025-05-27 17:52:41,053 - DEBUG    - httpcore.connection            - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x7f2ea4643040>
2025-05-27 17:52:41,053 - DEBUG    - httpcore.http11                - send_request_headers.started request=<Request [b'GET']>
2025-05-27 17:52:41,053 - DEBUG    - httpcore.connection            - connect_tcp.started host='localhost' port=6333 local_address=None timeout=5.0 socket_options=None
2025-05-27 17:52:41,060 - DEBUG    - httpcore.http11                - send_request_headers.complete
2025-05-27 17:52:41,060 - DEBUG    - httpcore.http11                - send_request_body.started request=<Request [b'GET']>
2025-05-27 17:52:41,060 - DEBUG    - httpcore.connection            - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x7f2ea4642a70>
2025-05-27 17:52:41,060 - DEBUG    - httpcore.http11                - send_request_body.complete
2025-05-27 17:52:41,061 - DEBUG    - httpcore.http11                - send_request_headers.started request=<Request [b'GET']>
2025-05-27 17:52:41,061 - DEBUG    - httpcore.http11                - receive_response_headers.started request=<Request [b'GET']>
2025-05-27 17:52:41,061 - DEBUG    - httpcore.http11                - send_request_headers.complete
2025-05-27 17:52:41,061 - DEBUG    - httpcore.http11                - send_request_body.started request=<Request [b'GET']>
2025-05-27 17:52:41,061 - DEBUG    - httpcore.http11                - send_request_body.complete
2025-05-27 17:52:41,061 - DEBUG    - httpcore.http11                - receive_response_headers.started request=<Request [b'GET']>
2025-05-27 17:52:41,062 - DEBUG    - httpcore.http11                - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'transfer-encoding', b'chunked'), (b'content-type', b'application/json'), (b'vary', b'accept-encoding, Origin, Access-Control-Request-Method, Access-Control-Request-Headers'), (b'content-encoding', b'zstd'), (b'date', b'Tue, 27 May 2025 14:52:40 GMT')])
2025-05-27 17:52:41,063 - INFO     - httpx                          - HTTP Request: GET http://localhost:6333 "HTTP/1.1 200 OK"
2025-05-27 17:52:41,063 - DEBUG    - httpcore.http11                - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'transfer-encoding', b'chunked'), (b'content-encoding', b'zstd'), (b'content-type', b'application/json'), (b'vary', b'accept-encoding, Origin, Access-Control-Request-Method, Access-Control-Request-Headers'), (b'date', b'Tue, 27 May 2025 14:52:40 GMT')])
2025-05-27 17:52:41,064 - DEBUG    - httpcore.http11                - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'transfer-encoding', b'chunked'), (b'content-type', b'application/json'), (b'vary', b'accept-encoding, Origin, Access-Control-Request-Method, Access-Control-Request-Headers'), (b'content-encoding', b'zstd'), (b'date', b'Tue, 27 May 2025 14:52:40 GMT')])
2025-05-27 17:52:41,064 - DEBUG    - httpcore.http11                - receive_response_body.started request=<Request [b'GET']>
2025-05-27 17:52:41,068 - INFO     - httpx                          - HTTP Request: GET http://localhost:6333 "HTTP/1.1 200 OK"
2025-05-27 17:52:41,068 - INFO     - httpx                          - HTTP Request: GET http://localhost:6333/collections/pdf_knowledge_base_hybrid3 "HTTP/1.1 200 OK"
2025-05-27 17:52:41,068 - DEBUG    - httpcore.http11                - receive_response_body.complete
2025-05-27 17:52:41,069 - DEBUG    - httpcore.http11                - receive_response_body.started request=<Request [b'GET']>
2025-05-27 17:52:41,069 - DEBUG    - httpcore.http11                - receive_response_body.started request=<Request [b'GET']>
2025-05-27 17:52:41,069 - DEBUG    - httpcore.http11                - response_closed.started
2025-05-27 17:52:41,069 - DEBUG    - httpcore.http11                - receive_response_body.complete
2025-05-27 17:52:41,070 - DEBUG    - httpcore.http11                - response_closed.complete
2025-05-27 17:52:41,070 - DEBUG    - httpcore.connection            - close.started
2025-05-27 17:52:41,070 - DEBUG    - httpcore.http11                - response_closed.started
2025-05-27 17:52:41,070 - DEBUG    - httpcore.http11                - response_closed.complete
2025-05-27 17:52:41,070 - DEBUG    - httpcore.connection            - close.started
2025-05-27 17:52:41,071 - DEBUG    - httpcore.connection            - close.complete
2025-05-27 17:52:41,070 - DEBUG    - httpcore.http11                - receive_response_body.complete
2025-05-27 17:52:41,071 - DEBUG    - httpcore.connection            - connect_tcp.started host='localhost' port=6333 local_address=None timeout=5.0 socket_options=None
2025-05-27 17:52:41,071 - DEBUG    - httpcore.connection            - close.complete
2025-05-27 17:52:41,072 - DEBUG    - httpcore.http11                - response_closed.started
2025-05-27 17:52:41,073 - DEBUG    - httpcore.http11                - response_closed.complete
2025-05-27 17:52:41,073 - DEBUG    - httpcore.connection            - close.started
2025-05-27 17:52:41,073 - DEBUG    - httpcore.connection            - close.complete
2025-05-27 17:52:41,072 - DEBUG    - httpcore.connection            - connect_tcp.started host='localhost' port=6333 local_address=None timeout=5.0 socket_options=None
2025-05-27 17:52:41,075 - DEBUG    - httpcore.connection            - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x7f2ea465d660>
2025-05-27 17:52:41,076 - DEBUG    - httpcore.http11                - send_request_headers.started request=<Request [b'GET']>
2025-05-27 17:52:41,076 - DEBUG    - httpcore.http11                - send_request_headers.complete
2025-05-27 17:52:41,076 - DEBUG    - httpcore.http11                - send_request_body.started request=<Request [b'GET']>
2025-05-27 17:52:41,076 - DEBUG    - httpcore.http11                - send_request_body.complete
2025-05-27 17:52:41,076 - DEBUG    - httpcore.http11                - receive_response_headers.started request=<Request [b'GET']>
2025-05-27 17:52:41,077 - DEBUG    - httpcore.connection            - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x7f2ea465d030>
2025-05-27 17:52:41,077 - DEBUG    - httpcore.http11                - send_request_headers.started request=<Request [b'GET']>
2025-05-27 17:52:41,077 - DEBUG    - httpcore.http11                - send_request_headers.complete
2025-05-27 17:52:41,077 - DEBUG    - httpcore.http11                - send_request_body.started request=<Request [b'GET']>
2025-05-27 17:52:41,077 - DEBUG    - httpcore.http11                - send_request_body.complete
2025-05-27 17:52:41,077 - DEBUG    - httpcore.http11                - receive_response_headers.started request=<Request [b'GET']>
2025-05-27 17:52:41,079 - DEBUG    - httpcore.http11                - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'transfer-encoding', b'chunked'), (b'vary', b'accept-encoding, Origin, Access-Control-Request-Method, Access-Control-Request-Headers'), (b'content-type', b'application/json'), (b'content-encoding', b'zstd'), (b'date', b'Tue, 27 May 2025 14:52:40 GMT')])
2025-05-27 17:52:41,080 - INFO     - httpx                          - HTTP Request: GET http://localhost:6333/collections/pdf_knowledge_base_hybrid3 "HTTP/1.1 200 OK"
2025-05-27 17:52:41,081 - DEBUG    - httpcore.http11                - receive_response_body.started request=<Request [b'GET']>
2025-05-27 17:52:41,083 - DEBUG    - httpcore.http11                - receive_response_body.complete
2025-05-27 17:52:41,084 - DEBUG    - httpcore.http11                - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'transfer-encoding', b'chunked'), (b'content-type', b'application/json'), (b'vary', b'accept-encoding, Origin, Access-Control-Request-Method, Access-Control-Request-Headers'), (b'content-encoding', b'zstd'), (b'date', b'Tue, 27 May 2025 14:52:40 GMT')])
2025-05-27 17:52:41,085 - DEBUG    - httpcore.http11                - response_closed.started
2025-05-27 17:52:41,086 - DEBUG    - httpcore.http11                - response_closed.complete
2025-05-27 17:52:41,086 - DEBUG    - httpcore.connection            - close.started
2025-05-27 17:52:41,086 - INFO     - httpx                          - HTTP Request: GET http://localhost:6333/collections/pdf_knowledge_base_hybrid3 "HTTP/1.1 200 OK"
2025-05-27 17:52:41,087 - DEBUG    - httpcore.http11                - receive_response_body.started request=<Request [b'GET']>
2025-05-27 17:52:41,088 - DEBUG    - httpcore.connection            - close.complete
2025-05-27 17:52:41,088 - DEBUG    - httpcore.http11                - receive_response_body.complete
2025-05-27 17:52:41,090 - DEBUG    - httpcore.http11                - response_closed.started
2025-05-27 17:52:41,090 - DEBUG    - httpcore.http11                - response_closed.complete
2025-05-27 17:52:41,091 - DEBUG    - httpcore.connection            - close.started
2025-05-27 17:52:41,091 - DEBUG    - httpcore.connection            - close.complete
2025-05-27 17:52:41,637 - DEBUG    - httpcore.connection            - connect_tcp.started host='localhost' port=6333 local_address=None timeout=5.0 socket_options=None
2025-05-27 17:52:41,638 - DEBUG    - httpcore.connection            - connect_tcp.started host='localhost' port=6333 local_address=None timeout=5.0 socket_options=None
2025-05-27 17:52:41,638 - DEBUG    - httpcore.connection            - connect_tcp.started host='localhost' port=6333 local_address=None timeout=5.0 socket_options=None
2025-05-27 17:52:41,639 - DEBUG    - httpcore.connection            - connect_tcp.started host='localhost' port=6333 local_address=None timeout=5.0 socket_options=None
2025-05-27 17:52:41,639 - DEBUG    - httpcore.connection            - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x7f2ea465e9b0>
2025-05-27 17:52:41,639 - DEBUG    - httpcore.connection            - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x7f2ea465f460>
2025-05-27 17:52:41,639 - DEBUG    - httpcore.connection            - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x7f2ea465efb0>
